"omm_id","Date","Tmax","Tmin","Precip","Nub","Sunabs","Solrad"
87585,2012-09-04,NA,NA,0,8,2.1,NA
87585,2012-09-05,NA,NA,0,8,0,NA
87585,2012-09-06,NA,NA,27,8,0,NA
87585,2012-09-07,NA,NA,0.9,8,0,NA
87585,2012-09-08,NA,NA,0,NA,NA,NA
87585,2012-09-09,NA,NA,0,4,9.2,NA
87585,2012-09-10,NA,NA,0,1,8.4,NA
87585,2012-09-11,NA,NA,0,5,9,NA
87585,2012-09-12,NA,NA,0,3,9.6,NA
87585,2012-09-13,NA,NA,0,0,NA,NA
87585,2012-09-14,NA,NA,0,1,10.3,NA
87585,2012-09-15,NA,NA,0,6,5.4,NA
87585,2012-09-16,NA,NA,0,4,9.3,NA
87585,2012-09-17,NA,NA,0,6,5.1,NA
87585,2012-09-18,NA,NA,42,8,0,NA
87585,2012-09-19,NA,NA,0,6,2.2,NA
87585,2012-09-20,NA,NA,0,4,6,NA
87585,2012-09-21,NA,NA,0,1,NA,NA
87585,2012-09-22,NA,NA,0,0,NA,NA
87585,2012-09-23,NA,NA,0,7,4.9,NA
87585,2012-09-24,NA,NA,0,6,7.2,NA
87585,2012-09-25,NA,NA,0,2,10.5,NA
87585,2012-09-26,NA,NA,0,1,9.7,NA
87585,2012-09-27,NA,NA,0,2,10.9,NA
87585,2012-09-28,NA,NA,0,6,2.4,NA
87585,2012-09-29,NA,NA,0,4,5,NA
87585,2012-09-30,NA,NA,0,3,NA,NA
87585,2012-10-01,NA,NA,2,5,7,NA
87585,2012-10-02,NA,NA,9,8,0,NA
87585,2012-10-03,NA,NA,0,5,0.2,NA
87585,2012-10-04,NA,NA,0,2,10.6,NA
87585,2012-10-05,NA,NA,51,7,9.5,NA
87585,2012-10-06,NA,NA,0,7,1.1,NA
87585,2012-10-07,NA,NA,13,8,0,NA
87585,2012-10-08,NA,NA,0,8,0.3,NA
87585,2012-10-09,NA,NA,0,7,2.8,NA
87585,2012-10-10,NA,NA,0,5,7.3,NA
